,ano,mes,id_categoria,id_categoria_bd,categoria,peso_mensal,variacao_mensal,variacao_anual,variacao_doze_meses,date
1273,2020,6,1108088,1.1.08.088,Peixe - dourada,0.0075,0.45,5.0,,2020-06-01
1274,2020,5,1108088,1.1.08.088,Peixe - dourada,0.0073,2.99,4.53,,2020-05-01
1275,2020,3,1108088,1.1.08.088,Peixe - dourada,0.0074,-5.78,-2.6,,2020-03-01
1276,2020,7,1108088,1.1.08.088,Peixe - dourada,0.0076,-0.32,4.66,,2020-07-01
1277,2020,9,1108088,1.1.08.088,Peixe - dourada,0.0075,-1.27,2.81,,2020-09-01
1278,2020,4,1108088,1.1.08.088,Peixe - dourada,0.007,4.2,1.49,,2020-04-01
1279,2020,10,1108088,1.1.08.088,Peixe - dourada,0.0073,-0.25,2.56,,2020-10-01
1280,2020,1,1108088,1.1.08.088,Peixe - dourada,0.0072,11.74,11.74,,2020-01-01
1281,2020,8,1108088,1.1.08.088,Peixe - dourada,0.0075,-0.51,4.13,,2020-08-01
1282,2020,2,1108088,1.1.08.088,Peixe - dourada,0.008,-7.48,3.38,,2020-02-01
1283,2020,12,1108088,1.1.08.088,Peixe - dourada,0.0071,-0.39,1.8,1.8,2020-12-01
1284,2020,1,1108092,1.1.08.092,Peixe - filhote,0.0032,24.76,24.76,,2020-01-01
1285,2020,2,1108092,1.1.08.092,Peixe - filhote,0.004,-5.17,18.31,,2020-02-01
1286,2020,8,1108092,1.1.08.092,Peixe - filhote,0.0038,0.14,19.0,,2020-08-01
1287,2020,7,1108092,1.1.08.092,Peixe - filhote,0.0038,-0.35,18.83,,2020-07-01
1288,2020,10,1108092,1.1.08.092,Peixe - filhote,0.0038,0.19,18.57,,2020-10-01
1289,2020,5,1108092,1.1.08.092,Peixe - filhote,0.0038,-1.08,18.8,,2020-05-01
1290,2020,9,1108092,1.1.08.092,Peixe - filhote,0.0038,-0.54,18.35,,2020-09-01
1291,2020,4,1108092,1.1.08.092,Peixe - filhote,0.0038,1.6,20.1,,2020-04-01
1292,2020,3,1108092,1.1.08.092,Peixe - filhote,0.0038,-0.09,18.21,,2020-03-01
1293,2020,12,1108092,1.1.08.092,Peixe - filhote,0.0037,-0.31,18.25,18.25,2020-12-01
1294,2020,11,1108092,1.1.08.092,Peixe - filhote,0.0037,0.05,18.63,,2020-11-01
1295,2020,6,1108092,1.1.08.092,Peixe - filhote,0.0038,0.37,19.25,,2020-06-01
1296,2020,11,1108096,1.1.08.096,Peixe - peroá,0.0007,1.18,14.05,,2020-11-01
1297,2020,9,1108096,1.1.08.096,Peixe - peroá,0.0007,1.92,8.77,,2020-09-01
1298,2020,6,1108096,1.1.08.096,Peixe - peroá,0.0007,0.38,7.48,,2020-06-01
1299,2020,12,1108096,1.1.08.096,Peixe - peroá,0.0007,-0.24,13.77,13.77,2020-12-01
1300,2020,3,1108096,1.1.08.096,Peixe - peroá,0.0007,0.64,4.38,,2020-03-01
1301,2020,8,1108096,1.1.08.096,Peixe - peroá,0.0007,1.67,6.71,,2020-08-01
1302,2020,2,1108096,1.1.08.096,Peixe - peroá,0.0007,-5.19,3.72,,2020-02-01
1303,2020,1,1108096,1.1.08.096,Peixe - peroá,0.0007,9.4,9.4,,2020-01-01
1304,2020,5,1108096,1.1.08.096,Peixe - peroá,0.0007,-1.22,7.07,,2020-05-01
1305,2020,4,1108096,1.1.08.096,Peixe - peroá,0.0007,3.83,8.39,,2020-04-01
1306,2020,7,1108096,1.1.08.096,Peixe - peroá,0.0007,-2.34,4.97,,2020-07-01
1307,2020,10,1108096,1.1.08.096,Peixe - peroá,0.0007,3.64,12.72,,2020-10-01
1308,2020,6,1108112,1.1.08.112,Peixe - pintado,0.0004,0.88,7.21,,2020-06-01
1309,2020,10,1108112,1.1.08.112,Peixe - pintado,0.0004,0.9,17.4,,2020-10-01
1310,2020,3,1108112,1.1.08.112,Peixe - pintado,0.0003,-0.73,1.08,,2020-03-01
1311,2020,2,1108112,1.1.08.112,Peixe - pintado,0.0003,1.79,1.83,,2020-02-01
1312,2020,5,1108112,1.1.08.112,Peixe - pintado,0.0003,1.31,6.28,,2020-05-01
1313,2020,9,1108112,1.1.08.112,Peixe - pintado,0.0004,2.05,16.36,,2020-09-01
1314,2020,11,1108112,1.1.08.112,Peixe - pintado,0.0004,1.61,19.29,,2020-11-01
1315,2020,7,1108112,1.1.08.112,Peixe - pintado,0.0004,2.94,10.36,,2020-07-01
1316,2020,1,1108112,1.1.08.112,Peixe - pintado,0.0003,0.04,0.04,,2020-01-01
1317,2020,12,1108112,1.1.08.112,Peixe - pintado,0.0004,2.57,22.36,22.36,2020-12-01
1318,2020,4,1108112,1.1.08.112,Peixe - pintado,0.0003,3.77,4.9,,2020-04-01
1319,2020,8,1108112,1.1.08.112,Peixe - pintado,0.0004,3.32,14.02,,2020-08-01
1320,2020,7,1108125,1.1.08.125,Peixe - aruanã,0.0006,-0.83,1.84,,2020-07-01
1321,2020,1,1108125,1.1.08.125,Peixe - aruanã,0.0006,-0.45,-0.45,,2020-01-01
1322,2020,9,1108125,1.1.08.125,Peixe - aruanã,0.0006,0.5,1.23,,2020-09-01
1323,2020,8,1108125,1.1.08.125,Peixe - aruanã,0.0006,-1.1,0.73,,2020-08-01
1324,2020,5,1108125,1.1.08.125,Peixe - aruanã,0.0006,-0.5,1.06,,2020-05-01
1325,2020,11,1108125,1.1.08.125,Peixe - aruanã,0.0006,1.31,3.94,,2020-11-01
1326,2020,3,1108125,1.1.08.125,Peixe - aruanã,0.0006,1.45,0.74,,2020-03-01
1327,2020,10,1108125,1.1.08.125,Peixe - aruanã,0.0006,1.34,2.59,,2020-10-01
1328,2020,2,1108125,1.1.08.125,Peixe - aruanã,0.0006,-0.26,-0.71,,2020-02-01
1329,2020,4,1108125,1.1.08.125,Peixe - aruanã,0.0006,0.82,1.57,,2020-04-01
1330,2020,12,1108125,1.1.08.125,Peixe - aruanã,0.0006,1.39,5.38,5.38,2020-12-01
1331,2020,6,1108125,1.1.08.125,Peixe - aruanã,0.0006,1.62,2.69,,2020-06-01
1332,2020,9,1109,1.1.09.000,Carnes e peixes industrializados,0.6602,2.88,9.62,,2020-09-01
1333,2020,1,1109,1.1.09.000,Carnes e peixes industrializados,0.6243,1.64,1.64,,2020-01-01
1334,2020,8,1109,1.1.09.000,Carnes e peixes industrializados,0.6491,1.95,6.55,,2020-08-01
1335,2020,10,1109,1.1.09.000,Carnes e peixes industrializados,0.675,0.7,10.38,,2020-10-01
1336,2020,6,1109,1.1.09.000,Carnes e peixes industrializados,0.6371,0.69,2.62,,2020-06-01
1337,2020,2,1109,1.1.09.000,Carnes e peixes industrializados,0.6331,0.74,2.39,,2020-02-01
1338,2020,7,1109,1.1.09.000,Carnes e peixes industrializados,0.6397,1.85,4.52,,2020-07-01
1339,2020,11,1109,1.1.09.000,Carnes e peixes industrializados,0.6741,2.28,12.9,,2020-11-01
1340,2020,4,1109,1.1.09.000,Carnes e peixes industrializados,0.6414,-1.04,2.22,,2020-04-01
1341,2020,3,1109,1.1.09.000,Carnes e peixes industrializados,0.6363,0.89,3.3,,2020-03-01
1342,2020,5,1109,1.1.09.000,Carnes e peixes industrializados,0.6365,-0.3,1.92,,2020-05-01
1343,2020,12,1109,1.1.09.000,Carnes e peixes industrializados,0.6834,2.64,15.89,15.89,2020-12-01
1344,2020,1,1109002,1.1.09.002,Presunto,0.0963,2.03,2.03,,2020-01-01
1345,2020,9,1109002,1.1.09.002,Presunto,0.0982,-0.84,1.73,,2020-09-01
1346,2020,10,1109002,1.1.09.002,Presunto,0.0968,0.87,2.62,,2020-10-01
1347,2020,5,1109002,1.1.09.002,Presunto,0.1016,-2.34,3.22,,2020-05-01
1348,2020,7,1109002,1.1.09.002,Presunto,0.0981,0.65,2.64,,2020-07-01
1349,2020,4,1109002,1.1.09.002,Presunto,0.1007,0.58,5.7,,2020-04-01
1350,2020,11,1109002,1.1.09.002,Presunto,0.0968,3.31,6.01,,2020-11-01
1351,2020,12,1109002,1.1.09.002,Presunto,0.0991,3.18,9.38,9.38,2020-12-01
1352,2020,3,1109002,1.1.09.002,Presunto,0.0985,2.28,5.08,,2020-03-01
1353,2020,2,1109002,1.1.09.002,Presunto,0.0981,0.7,2.74,,2020-02-01
1354,2020,8,1109002,1.1.09.002,Presunto,0.0985,-0.05,2.58,,2020-08-01
1355,2020,6,1109002,1.1.09.002,Presunto,0.0996,-1.21,1.98,,2020-06-01
1356,2020,12,1109007,1.1.09.007,Salsicha,0.0459,0.93,13.45,13.45,2020-12-01
1357,2020,5,1109007,1.1.09.007,Salsicha,0.0421,-0.52,-0.34,,2020-05-01
1358,2020,11,1109007,1.1.09.007,Salsicha,0.0458,1.03,12.4,,2020-11-01
1359,2020,7,1109007,1.1.09.007,Salsicha,0.0424,1.33,2.06,,2020-07-01
1360,2020,4,1109007,1.1.09.007,Salsicha,0.0427,-1.83,0.19,,2020-04-01
1361,2020,2,1109007,1.1.09.007,Salsicha,0.0419,2.12,1.95,,2020-02-01
1362,2020,10,1109007,1.1.09.007,Salsicha,0.0454,1.88,11.25,,2020-10-01
1363,2020,6,1109007,1.1.09.007,Salsicha,0.042,1.06,0.72,,2020-06-01
1364,2020,3,1109007,1.1.09.007,Salsicha,0.0427,0.1,2.05,,2020-03-01
1365,2020,8,1109007,1.1.09.007,Salsicha,0.0428,4.35,6.51,,2020-08-01
1366,2020,1,1109007,1.1.09.007,Salsicha,0.0421,-0.17,-0.17,,2020-01-01
1367,2020,9,1109007,1.1.09.007,Salsicha,0.0445,2.53,9.2,,2020-09-01
1368,2020,1,1109008,1.1.09.008,Linguiça,0.3004,1.41,1.41,,2020-01-01
1369,2020,11,1109008,1.1.09.008,Linguiça,0.3385,2.37,17.87,,2020-11-01
1370,2020,4,1109008,1.1.09.008,Linguiça,0.3087,-2.01,1.23,,2020-04-01
1371,2020,3,1109008,1.1.09.008,Linguiça,0.3066,0.75,3.3,,2020-03-01
1372,2020,10,1109008,1.1.09.008,Linguiça,0.3368,1.36,15.14,,2020-10-01
1373,2020,6,1109008,1.1.09.008,Linguiça,0.3081,0.79,3.16,,2020-06-01
1374,2020,8,1109008,1.1.09.008,Linguiça,0.3182,2.09,8.6,,2020-08-01
1375,2020,9,1109008,1.1.09.008,Linguiça,0.324,4.6,13.6,,2020-09-01
1376,2020,7,1109008,1.1.09.008,Linguiça,0.3096,3.12,6.38,,2020-07-01
1377,2020,12,1109008,1.1.09.008,Linguiça,0.3433,3.5,22.0,22.0,2020-12-01
1378,2020,2,1109008,1.1.09.008,Linguiça,0.304,1.1,2.53,,2020-02-01
1379,2020,5,1109008,1.1.09.008,Linguiça,0.3035,1.11,2.35,,2020-05-01
1380,2020,9,1109010,1.1.09.010,Mortadela,0.0518,0.61,0.78,,2020-09-01
1381,2020,10,1109010,1.1.09.010,Mortadela,0.0518,-2.77,-2.01,,2020-10-01
1382,2020,12,1109010,1.1.09.010,Mortadela,0.05,4.33,3.49,3.49,2020-12-01
1383,2020,8,1109010,1.1.09.010,Mortadela,0.0508,2.1,0.17,,2020-08-01
1384,2020,3,1109010,1.1.09.010,Mortadela,0.0518,0.75,0.77,,2020-03-01
1385,2020,11,1109010,1.1.09.010,Mortadela,0.0499,1.23,-0.81,,2020-11-01
1386,2020,1,1109010,1.1.09.010,Mortadela,0.0521,0.81,0.81,,2020-01-01
1387,2020,4,1109010,1.1.09.010,Mortadela,0.0522,-0.95,-0.18,,2020-04-01
1388,2020,5,1109010,1.1.09.010,Mortadela,0.0519,-0.93,-1.11,,2020-05-01
1389,2020,7,1109010,1.1.09.010,Mortadela,0.0511,-0.29,-1.89,,2020-07-01
1390,2020,2,1109010,1.1.09.010,Mortadela,0.0524,-0.78,0.02,,2020-02-01
1391,2020,6,1109010,1.1.09.010,Mortadela,0.0516,-0.5,-1.6,,2020-06-01
1392,2020,11,1109012,1.1.09.012,Salame,0.009,11.1,17.02,,2020-11-01
1393,2020,12,1109012,1.1.09.012,Salame,0.0099,0.77,17.92,17.92,2020-12-01
1394,2020,3,1109012,1.1.09.012,Salame,0.009,-2.15,2.4,,2020-03-01
1395,2020,10,1109012,1.1.09.012,Salame,0.0089,1.38,5.33,,2020-10-01
1396,2020,1,1109012,1.1.09.012,Salame,0.0087,2.71,2.71,,2020-01-01
1397,2020,6,1109012,1.1.09.012,Salame,0.0087,-0.95,-1.03,,2020-06-01
1398,2020,7,1109012,1.1.09.012,Salame,0.0086,0.13,-0.9,,2020-07-01
1399,2020,2,1109012,1.1.09.012,Salame,0.0089,1.89,4.65,,2020-02-01
1400,2020,8,1109012,1.1.09.012,Salame,0.0086,2.22,1.3,,2020-08-01
1401,2020,5,1109012,1.1.09.012,Salame,0.0087,-0.03,-0.08,,2020-05-01
1402,2020,9,1109012,1.1.09.012,Salame,0.0088,2.57,3.9,,2020-09-01
1403,2020,4,1109012,1.1.09.012,Salame,0.0089,-2.39,-0.05,,2020-04-01
1404,2020,6,1109023,1.1.09.023,Bacalhau,0.0099,-0.07,2.2,,2020-06-01
1405,2020,9,1109023,1.1.09.023,Bacalhau,0.0099,1.7,3.98,,2020-09-01
1406,2020,3,1109023,1.1.09.023,Bacalhau,0.0098,0.73,1.3,,2020-03-01
1407,2020,8,1109023,1.1.09.023,Bacalhau,0.01,-0.87,2.24,,2020-08-01
1408,2020,7,1109023,1.1.09.023,Bacalhau,0.0099,0.91,3.13,,2020-07-01
1409,2020,4,1109023,1.1.09.023,Bacalhau,0.0098,1.06,2.38,,2020-04-01
1410,2020,2,1109023,1.1.09.023,Bacalhau,0.0098,-0.69,0.57,,2020-02-01
1411,2020,12,1109023,1.1.09.023,Bacalhau,0.0095,1.25,1.77,1.77,2020-12-01
1412,2020,10,1109023,1.1.09.023,Bacalhau,0.01,-2.74,1.13,,2020-10-01
1413,2020,5,1109023,1.1.09.023,Bacalhau,0.0099,-0.11,2.27,,2020-05-01
1414,2020,11,1109023,1.1.09.023,Bacalhau,0.0097,-0.61,0.52,,2020-11-01
1415,2020,1,1109023,1.1.09.023,Bacalhau,0.0097,1.28,1.28,,2020-01-01
1416,2020,3,1109056,1.1.09.056,Carne-seca e de sol,0.1092,0.71,3.97,,2020-03-01
1417,2020,4,1109056,1.1.09.056,Carne-seca e de sol,0.1098,0.28,4.26,,2020-04-01
1418,2020,5,1109056,1.1.09.056,Carne-seca e de sol,0.1102,-1.69,2.5,,2020-05-01
1419,2020,10,1109056,1.1.09.056,Carne-seca e de sol,0.1168,-0.01,11.93,,2020-10-01
1420,2020,9,1109056,1.1.09.056,Carne-seca e de sol,0.1148,2.45,11.93,,2020-09-01
1421,2020,7,1109056,1.1.09.056,Carne-seca e de sol,0.1114,1.12,6.57,,2020-07-01
1422,2020,1,1109056,1.1.09.056,Carne-seca e de sol,0.1063,3.13,3.13,,2020-01-01
1423,2020,12,1109056,1.1.09.056,Carne-seca e de sol,0.117,0.1,13.85,13.85,2020-12-01
1424,2020,11,1109056,1.1.09.056,Carne-seca e de sol,0.116,1.61,13.73,,2020-11-01
1425,2020,6,1109056,1.1.09.056,Carne-seca e de sol,0.1087,2.82,5.39,,2020-06-01
1426,2020,2,1109056,1.1.09.056,Carne-seca e de sol,0.1093,0.1,3.24,,2020-02-01
1427,2020,8,1109056,1.1.09.056,Carne-seca e de sol,0.1121,2.52,9.26,,2020-08-01
1428,2020,9,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0083,3.02,-1.49,,2020-09-01
1429,2020,4,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0087,-0.17,-0.65,,2020-04-01
1430,2020,1,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0088,0.13,0.13,,2020-01-01
1431,2020,8,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0082,2.31,-4.38,,2020-08-01
1432,2020,11,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0085,3.25,1.85,,2020-11-01
1433,2020,6,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0084,-0.04,-4.07,,2020-06-01
1434,2020,7,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0084,-2.57,-6.54,,2020-07-01
1435,2020,10,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0085,0.14,-1.35,,2020-10-01
1436,2020,12,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0086,-0.46,1.38,1.38,2020-12-01
1437,2020,5,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0087,-3.41,-4.03,,2020-05-01
1438,2020,2,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0088,-0.49,-0.37,,2020-02-01
1439,2020,3,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0087,-0.11,-0.48,,2020-03-01
1440,2020,9,1110,1.1.10.000,Aves e ovos,1.1834,1.38,7.39,,2020-09-01
1441,2020,7,1110,1.1.10.000,Aves e ovos,1.181,0.28,5.39,,2020-07-01
1442,2020,5,1110,1.1.10.000,Aves e ovos,1.1928,-0.35,5.92,,2020-05-01
1443,2020,11,1110,1.1.10.000,Aves e ovos,1.1941,3.0,11.8,,2020-11-01
1444,2020,2,1110,1.1.10.000,Aves e ovos,1.1461,0.56,2.64,,2020-02-01
1445,2020,6,1110,1.1.10.000,Aves e ovos,1.1931,-0.79,5.09,,2020-06-01
1446,2020,1,1110,1.1.10.000,Aves e ovos,1.1254,2.06,2.06,,2020-01-01
1447,2020,10,1110,1.1.10.000,Aves e ovos,1.1915,1.08,8.54,,2020-10-01
1448,2020,3,1110,1.1.10.000,Aves e ovos,1.1495,1.0,3.66,,2020-03-01
1449,2020,12,1110,1.1.10.000,Aves e ovos,1.2194,2.39,14.47,14.47,2020-12-01
1450,2020,8,1110,1.1.10.000,Aves e ovos,1.1798,0.51,5.93,,2020-08-01
1451,2020,4,1110,1.1.10.000,Aves e ovos,1.1601,2.55,6.3,,2020-04-01
1452,2020,1,1110009,1.1.10.009,Frango inteiro,0.3388,2.02,2.02,,2020-01-01
1453,2020,7,1110009,1.1.10.009,Frango inteiro,0.3499,0.74,4.23,,2020-07-01
1454,2020,8,1110009,1.1.10.009,Frango inteiro,0.3509,-0.62,3.58,,2020-08-01
1455,2020,9,1110009,1.1.10.009,Frango inteiro,0.3481,2.2,5.86,,2020-09-01
1456,2020,10,1110009,1.1.10.009,Frango inteiro,0.353,2.41,8.42,,2020-10-01
1457,2020,6,1110009,1.1.10.009,Frango inteiro,0.3531,-0.69,3.46,,2020-06-01
1458,2020,5,1110009,1.1.10.009,Frango inteiro,0.3533,-0.45,4.18,,2020-05-01
1459,2020,3,1110009,1.1.10.009,Frango inteiro,0.3459,0.31,2.97,,2020-03-01
1460,2020,4,1110009,1.1.10.009,Frango inteiro,0.3468,1.62,4.64,,2020-04-01
1461,2020,12,1110009,1.1.10.009,Frango inteiro,0.3738,2.75,17.16,17.16,2020-12-01
1462,2020,11,1110009,1.1.10.009,Frango inteiro,0.3583,5.17,14.02,,2020-11-01
1463,2020,2,1110009,1.1.10.009,Frango inteiro,0.3449,0.62,2.65,,2020-02-01
1464,2020,9,1110010,1.1.10.010,Frango em pedaços,0.5959,1.25,8.2,,2020-09-01
1465,2020,7,1110010,1.1.10.010,Frango em pedaços,0.5804,1.36,4.91,,2020-07-01
1466,2020,8,1110010,1.1.10.010,Frango em pedaços,0.5863,1.86,6.87,,2020-08-01
1467,2020,11,1110010,1.1.10.010,Frango em pedaços,0.6001,2.01,11.39,,2020-11-01
1468,2020,5,1110010,1.1.10.010,Frango em pedaços,0.5811,0.83,4.62,,2020-05-01
1469,2020,3,1110010,1.1.10.010,Frango em pedaços,0.5718,-0.08,2.22,,2020-03-01
1470,2020,4,1110010,1.1.10.010,Frango em pedaços,0.5709,1.51,3.77,,2020-04-01
1471,2020,12,1110010,1.1.10.010,Frango em pedaços,0.6067,2.42,14.08,14.08,2020-12-01
1472,2020,1,1110010,1.1.10.010,Frango em pedaços,0.5614,2.56,2.56,,2020-01-01
1473,2020,10,1110010,1.1.10.010,Frango em pedaços,0.5995,0.92,9.2,,2020-10-01
1474,2020,6,1110010,1.1.10.010,Frango em pedaços,0.5881,-1.07,3.51,,2020-06-01
1475,2020,2,1110010,1.1.10.010,Frango em pedaços,0.5746,-0.26,2.3,,2020-02-01
1476,2020,5,1110044,1.1.10.044,Ovo de galinha,0.2584,-2.88,11.79,,2020-05-01
1477,2020,11,1110044,1.1.10.044,Ovo de galinha,0.2357,2.22,9.47,,2020-11-01
1478,2020,12,1110044,1.1.10.044,Ovo de galinha,0.2389,1.79,11.42,11.42,2020-12-01
1479,2020,10,1110044,1.1.10.044,Ovo de galinha,0.239,-0.52,7.09,,2020-10-01
1480,2020,1,1110044,1.1.10.044,Ovo de galinha,0.2252,0.87,0.87,,2020-01-01
1481,2020,9,1110044,1.1.10.044,Ovo de galinha,0.2394,0.49,7.65,,2020-09-01
1482,2020,2,1110044,1.1.10.044,Ovo de galinha,0.2266,2.56,3.45,,2020-02-01
1483,2020,6,1110044,1.1.10.044,Ovo de galinha,0.2519,-0.26,11.5,,2020-06-01
1484,2020,3,1110044,1.1.10.044,Ovo de galinha,0.2318,4.67,8.28,,2020-03-01
1485,2020,8,1110044,1.1.10.044,Ovo de galinha,0.2426,-1.11,7.13,,2020-08-01
1486,2020,7,1110044,1.1.10.044,Ovo de galinha,0.2507,-2.84,8.33,,2020-07-01
1487,2020,4,1110044,1.1.10.044,Ovo de galinha,0.2424,6.31,15.11,,2020-04-01
1488,2020,3,1111,1.1.11.000,Leites e derivados,1.5758,0.64,1.37,,2020-03-01
1489,2020,12,1111,1.1.11.000,Leites e derivados,1.7619,1.06,16.84,16.84,2020-12-01
1490,2020,11,1111,1.1.11.000,Leites e derivados,1.7961,-1.02,15.62,,2020-11-01
1491,2020,4,1111,1.1.11.000,Leites e derivados,1.5846,3.83,5.25,,2020-04-01
1492,2020,9,1111,1.1.11.000,Leites e derivados,1.7365,4.17,15.93,,2020-09-01
1493,2020,2,1111,1.1.11.000,Leites e derivados,1.5642,0.99,0.72,,2020-02-01
1494,2020,6,1111,1.1.11.000,Leites e derivados,1.6452,1.72,6.33,,2020-06-01
1495,2020,5,1111,1.1.11.000,Leites e derivados,1.6502,-0.69,4.53,,2020-05-01
1496,2020,10,1111,1.1.11.000,Leites e derivados,1.7976,0.77,16.82,,2020-10-01
1497,2020,8,1111,1.1.11.000,Leites e derivados,1.6909,2.94,11.28,,2020-08-01
1498,2020,7,1111,1.1.11.000,Leites e derivados,1.6691,1.67,8.1,,2020-07-01
1499,2020,1,1111,1.1.11.000,Leites e derivados,1.5717,-0.27,-0.27,,2020-01-01
1500,2020,8,1111004,1.1.11.004,Leite longa vida,0.721,4.84,22.99,,2020-08-01
1501,2020,3,1111004,1.1.11.004,Leite longa vida,0.6171,1.75,2.23,,2020-03-01
1502,2020,6,1111004,1.1.11.004,Leite longa vida,0.6829,2.33,13.03,,2020-06-01
1503,2020,4,1111004,1.1.11.004,Leite longa vida,0.6276,9.59,12.03,,2020-04-01
1504,2020,7,1111004,1.1.11.004,Leite longa vida,0.697,3.79,17.32,,2020-07-01
1505,2020,9,1111004,1.1.11.004,Leite longa vida,0.7539,6.01,30.38,,2020-09-01
1506,2020,5,1111004,1.1.11.004,Leite longa vida,0.69,-1.4,10.46,,2020-05-01
1507,2020,10,1111004,1.1.11.004,Leite longa vida,0.7943,-0.71,29.45,,2020-10-01
1508,2020,1,1111004,1.1.11.004,Leite longa vida,0.6171,-0.38,-0.38,,2020-01-01
1509,2020,11,1111004,1.1.11.004,Leite longa vida,0.7819,-3.47,24.97,,2020-11-01
1510,2020,12,1111004,1.1.11.004,Leite longa vida,0.7479,1.57,26.93,26.93,2020-12-01
1511,2020,2,1111004,1.1.11.004,Leite longa vida,0.6134,0.85,0.47,,2020-02-01
1512,2020,8,1111008,1.1.11.008,Leite condensado,0.0196,1.88,3.9,,2020-08-01
1513,2020,1,1111008,1.1.11.008,Leite condensado,0.0192,0.44,0.44,,2020-01-01
1514,2020,11,1111008,1.1.11.008,Leite condensado,0.0213,-1.72,10.56,,2020-11-01
1515,2020,6,1111008,1.1.11.008,Leite condensado,0.0191,1.74,1.04,,2020-06-01
1516,2020,12,1111008,1.1.11.008,Leite condensado,0.0207,3.11,14.0,14.0,2020-12-01
1517,2020,4,1111008,1.1.11.008,Leite condensado,0.0195,1.75,3.63,,2020-04-01
1518,2020,9,1111008,1.1.11.008,Leite condensado,0.0199,4.69,8.78,,2020-09-01
1519,2020,5,1111008,1.1.11.008,Leite condensado,0.0199,-4.17,-0.69,,2020-05-01
1520,2020,2,1111008,1.1.11.008,Leite condensado,0.0193,2.42,2.87,,2020-02-01
1521,2020,3,1111008,1.1.11.008,Leite condensado,0.0197,-0.99,1.85,,2020-03-01
1522,2020,10,1111008,1.1.11.008,Leite condensado,0.0207,3.42,12.5,,2020-10-01
1523,2020,7,1111008,1.1.11.008,Leite condensado,0.0195,0.94,1.99,,2020-07-01
1524,2020,6,1111009,1.1.11.009,Leite em pó,0.1912,0.72,5.37,,2020-06-01
1525,2020,1,1111009,1.1.11.009,Leite em pó,0.1829,0.51,0.51,,2020-01-01
1526,2020,9,1111009,1.1.11.009,Leite em pó,0.1965,3.09,11.85,,2020-09-01
1527,2020,11,1111009,1.1.11.009,Leite em pó,0.2029,1.54,15.54,,2020-11-01
1528,2020,4,1111009,1.1.11.009,Leite em pó,0.1858,2.17,4.51,,2020-04-01
1529,2020,12,1111009,1.1.11.009,Leite em pó,0.2043,2.38,18.29,18.29,2020-12-01
1530,2020,7,1111009,1.1.11.009,Leite em pó,0.1921,1.13,6.56,,2020-07-01
1531,2020,8,1111009,1.1.11.009,Leite em pó,0.1933,1.82,8.49,,2020-08-01
1532,2020,3,1111009,1.1.11.009,Leite em pó,0.1837,1.28,2.29,,2020-03-01
1533,2020,10,1111009,1.1.11.009,Leite em pó,0.2012,1.74,13.79,,2020-10-01
1534,2020,5,1111009,1.1.11.009,Leite em pó,0.1903,0.1,4.62,,2020-05-01
1535,2020,2,1111009,1.1.11.009,Leite em pó,0.1834,0.49,1.0,,2020-02-01
1536,2020,7,1111011,1.1.11.011,Queijo,0.4897,0.39,1.42,,2020-07-01
1537,2020,6,1111011,1.1.11.011,Queijo,0.4792,2.48,1.03,,2020-06-01
1538,2020,11,1111011,1.1.11.011,Queijo,0.518,0.71,9.82,,2020-11-01
1539,2020,10,1111011,1.1.11.011,Queijo,0.51,2.41,9.05,,2020-10-01
1540,2020,5,1111011,1.1.11.011,Queijo,0.4771,0.06,-1.42,,2020-05-01
1541,2020,12,1111011,1.1.11.011,Queijo,0.5171,-0.03,9.79,9.79,2020-12-01
1542,2020,9,1111011,1.1.11.011,Queijo,0.4968,3.29,6.48,,2020-09-01
1543,2020,1,1111011,1.1.11.011,Queijo,0.4855,-0.61,-0.61,,2020-01-01
1544,2020,3,1111011,1.1.11.011,Queijo,0.4859,-0.55,0.0,,2020-03-01
1545,2020,8,1111011,1.1.11.011,Queijo,0.49,1.65,3.09,,2020-08-01
1546,2020,2,1111011,1.1.11.011,Queijo,0.4815,1.16,0.55,,2020-02-01
1547,2020,4,1111011,1.1.11.011,Queijo,0.4829,-1.48,-1.48,,2020-04-01
1548,2020,10,1111019,1.1.11.019,Iogurte e bebidas lácteas,0.1487,1.03,2.12,,2020-10-01
1549,2020,2,1111019,1.1.11.019,Iogurte e bebidas lácteas,0.1488,0.92,0.99,,2020-02-01
1550,2020,3,1111019,1.1.11.019,Iogurte e bebidas lácteas,0.1498,0.04,1.04,,2020-03-01
1551,2020,6,1111019,1.1.11.019,Iogurte e bebidas lácteas,0.1519,-1.07,0.64,,2020-06-01
1552,2020,9,1111019,1.1.11.019,Iogurte e bebidas lácteas,0.1478,1.26,1.08,,2020-09-01
